www.whitehouse.gov,May 02,15:00:13,5,68.85.35.37,16.848,16.778,36.423,23.349666666666668
www.whitehouse.gov,May 02,15:00:13,6,96.110.42.45,67.828,53.181,15.572,45.526999999999994
www.whitehouse.gov,May 02,15:00:13,7,96.110.36.94,16.459,16.408,16.680,16.515666666666668
www.whitehouse.gov,May 02,15:00:13,8,68.86.85.186,15.779,15.708,15.250,15.579
www.whitehouse.gov,May 02,15:00:13,9,68.86.86.250,16.002,91.617,96.064,67.89433333333334
www.whitehouse.gov,May 02,15:00:13,10,50.242.150.154,18.148,17.990,17.831,17.989666666666665
www.whitehouse.gov,May 02,15:00:13,11,23.203.156.177,20.381,20.293,20.208,20.294
www.whitehouse.gov,May 02,15:00:13,12,104.78.191.105,17.094,16.351,16.116,16.520333333333333
www.whitehouse.gov,May 02,15:00:13,12
www.whitehouse.gov,May 02,15:00:14,"[250.0, 134.0, 465.0, 507.0, 101.0, 73.6, 31.8, 30.3, 33.4, 161.0]",178.70999999999998
